Date,Open,High,Low,Close,Volume
18-05-17,151.270004,153.339996,151.130005,152.539993,33568200
19-05-17,153.380005,153.979996,152.630005,153.059998,26960800
22-05-17,154,154.580002,152.910004,153.990005,22966400
23-05-17,154.899994,154.899994,153.309998,153.800003,19918900
24-05-17,153.839996,154.169998,152.669998,153.339996,19178000
25-05-17,153.729996,154.350006,153.029999,153.869995,19235600
26-05-17,154,154.240005,153.309998,153.610001,21927600
30-05-17,153.419998,154.429993,153.330002,153.669998,20126900
31-05-17,153.970001,154.169998,152.380005,152.759995,24451200
01-06-17,153.169998,153.330002,152.220001,153.179993,16404100
02-06-17,153.580002,155.449997,152.889999,155.449997,27770700
05-06-17,154.339996,154.449997,153.460007,153.929993,25331700
06-06-17,153.899994,155.809998,153.779999,154.449997,26624900
07-06-17,155.020004,155.979996,154.479996,155.369995,21069600
08-06-17,155.25,155.539993,154.399994,154.990005,21250800
09-06-17,155.190002,155.190002,146.020004,148.979996,64882700
12-06-17,145.740005,146.089996,142.509995,145.419998,72307300
13-06-17,147.160004,147.449997,145.149994,146.589996,34165400
14-06-17,147.5,147.5,143.839996,145.160004,31531200
15-06-17,143.320007,144.479996,142.210007,144.289993,32165400
16-06-17,143.779999,144.5,142.199997,142.270004,50361100
19-06-17,143.660004,146.740005,143.660004,146.339996,32541400
20-06-17,146.869995,146.869995,144.940002,145.009995,24900100
21-06-17,145.520004,146.070007,144.610001,145.869995,21265800
22-06-17,145.770004,146.699997,145.119995,145.630005,19106300
23-06-17,145.130005,147.160004,145.110001,146.279999,35439400
26-06-17,147.169998,148.279999,145.380005,145.820007,25692400
27-06-17,145.009995,146.160004,143.619995,143.729996,24761900
28-06-17,144.490005,146.110001,143.160004,145.830002,22082400
29-06-17,144.710007,145.130005,142.279999,143.679993,31499400
30-06-17,144.449997,144.960007,143.779999,144.020004,23024100
03-07-17,144.880005,145.300003,143.100006,143.5,14277800
05-07-17,143.690002,144.789993,142.720001,144.089996,21569600
06-07-17,143.020004,143.5,142.410004,142.729996,24128800
07-07-17,142.899994,144.75,142.899994,144.179993,19201700
10-07-17,144.110001,145.949997,143.369995,145.059998,21090600
11-07-17,144.729996,145.850006,144.380005,145.529999,19781800
12-07-17,145.869995,146.179993,144.820007,145.740005,24884500
13-07-17,145.5,148.490005,145.440002,147.770004,25199400
14-07-17,147.970001,149.330002,147.330002,149.039993,20132100
17-07-17,148.820007,150.899994,148.570007,149.559998,23793500
18-07-17,149.199997,150.130005,148.669998,150.080002,17868800
19-07-17,150.479996,151.419998,149.949997,151.020004,20923000
20-07-17,151.5,151.740005,150.190002,150.339996,17243700
21-07-17,149.990005,150.440002,148.880005,150.270004,26252600
24-07-17,150.580002,152.440002,149.899994,152.089996,21493200
25-07-17,151.800003,153.839996,151.800003,152.740005,18853900
26-07-17,153.350006,153.929993,153.059998,153.460007,15781000
27-07-17,153.75,153.990005,147.300003,150.559998,32476300
28-07-17,149.889999,150.229996,149.190002,149.5,17213700
31-07-17,149.899994,150.330002,148.130005,148.729996,19845900
01-08-17,149.100006,150.220001,148.410004,150.050003,35368600
02-08-17,159.279999,159.75,156.160004,157.139999,69936800
03-08-17,157.050003,157.210007,155.020004,155.570007,27097300
04-08-17,156.070007,157.399994,155.690002,156.389999,20559900
07-08-17,157.059998,158.919998,156.669998,158.809998,21870300
08-08-17,158.600006,161.830002,158.270004,160.080002,36205900
09-08-17,159.259995,161.270004,159.110001,161.059998,26131500
10-08-17,159.899994,160,154.630005,155.320007,40804300
11-08-17,156.600006,158.570007,156.070007,157.479996,26257100
14-08-17,159.320007,160.210007,158.75,159.850006,22122700
15-08-17,160.660004,162.199997,160.139999,161.600006,29465500
16-08-17,161.940002,162.509995,160.149994,160.949997,27671600
17-08-17,160.520004,160.710007,157.839996,157.860001,27940600
18-08-17,157.860001,159.5,156.720001,157.5,27428100
21-08-17,157.5,157.889999,155.110001,157.210007,26368500
22-08-17,158.229996,160,158.020004,159.779999,21604600
23-08-17,159.070007,160.470001,158.880005,159.979996,19399100
24-08-17,160.429993,160.740005,158.550003,159.270004,19818900
25-08-17,159.649994,160.559998,159.270004,159.860001,25480100
28-08-17,160.139999,162,159.929993,161.470001,25966000
29-08-17,160.100006,163.119995,160,162.910004,29516900
30-08-17,163.800003,163.889999,162.610001,163.350006,27269600
31-08-17,163.639999,164.520004,163.479996,164,26785100
01-09-17,164.800003,164.940002,163.630005,164.050003,16591100
05-09-17,163.75,164.25,160.559998,162.080002,29468500
06-09-17,162.710007,162.990005,160.520004,161.910004,21651700
07-09-17,162.089996,162.240005,160.360001,161.259995,21928500
08-09-17,160.860001,161.149994,158.529999,158.630005,28611500
11-09-17,160.5,162.050003,159.889999,161.5,31580800
12-09-17,162.610001,163.960007,158.770004,160.860001,71714000
13-09-17,159.869995,159.960007,157.910004,159.649994,44907400
14-09-17,158.990005,159.399994,158.089996,158.279999,23760700
15-09-17,158.470001,160.970001,158,159.880005,49114600
18-09-17,160.110001,160.5,158,158.669998,28269400
19-09-17,159.509995,159.770004,158.440002,158.729996,20810600
20-09-17,157.899994,158.259995,153.830002,156.070007,52951400
21-09-17,155.800003,155.800003,152.75,153.389999,37511700
22-09-17,151.539993,152.270004,150.559998,151.889999,46645400
25-09-17,149.990005,151.830002,149.160004,150.550003,44387300
26-09-17,151.779999,153.919998,151.690002,153.139999,36660000
27-09-17,153.800003,154.720001,153.539993,154.229996,25504200
28-09-17,153.889999,154.279999,152.699997,153.279999,22005500
29-09-17,153.210007,154.130005,152,154.119995,26299800
02-10-17,154.259995,154.449997,152.720001,153.809998,18698800
03-10-17,154.009995,155.089996,153.910004,154.479996,16230300
04-10-17,153.630005,153.860001,152.460007,153.479996,20163800
05-10-17,154.179993,155.440002,154.050003,155.389999,21283800
06-10-17,154.970001,155.490005,154.559998,155.300003,17407600
09-10-17,155.809998,156.729996,155.490005,155.839996,16262900
10-10-17,156.059998,158,155.100006,155.899994,15617000
11-10-17,155.970001,156.979996,155.75,156.550003,16905600
12-10-17,156.350006,157.369995,155.729996,156,16125100
13-10-17,156.729996,157.279999,156.410004,156.990005,16394200
16-10-17,157.899994,160,157.649994,159.880005,24121500
17-10-17,159.779999,160.869995,159.229996,160.470001,18997300
18-10-17,160.419998,160.710007,159.600006,159.759995,16374200
19-10-17,156.75,157.080002,155.020004,155.979996,42584200
20-10-17,156.610001,157.75,155.960007,156.25,23974100
23-10-17,156.889999,157.690002,155.5,156.169998,21984300
24-10-17,156.289993,157.419998,156.199997,157.100006,17757200
25-10-17,156.910004,157.550003,155.270004,156.410004,21207100
26-10-17,157.229996,157.830002,156.779999,157.410004,17000500
27-10-17,159.289993,163.600006,158.699997,163.050003,44454200
30-10-17,163.889999,168.070007,163.720001,166.720001,44700800
31-10-17,167.899994,169.649994,166.940002,169.039993,36046800
01-11-17,169.869995,169.940002,165.610001,166.889999,33637800
02-11-17,166.600006,168.5,165.279999,168.110001,41393400
03-11-17,174,174.259995,171.119995,172.5,59398600
06-11-17,172.369995,174.990005,171.720001,174.25,35026300
07-11-17,173.910004,175.25,173.600006,174.809998,24361500
08-11-17,174.660004,176.240005,174.330002,176.240005,24409500
09-11-17,175.110001,176.100006,173.139999,175.880005,29482600
10-11-17,175.110001,175.380005,174.270004,174.669998,25145500
13-11-17,173.5,174.5,173.399994,173.970001,16982100
14-11-17,173.039993,173.479996,171.179993,171.339996,24782500
15-11-17,169.970001,170.320007,168.380005,169.080002,29158100
16-11-17,171.179993,171.869995,170.300003,171.100006,23637500
17-11-17,171.039993,171.389999,169.639999,170.149994,21899500
20-11-17,170.289993,170.559998,169.559998,169.979996,16262400
21-11-17,170.779999,173.699997,170.779999,173.139999,25131300
22-11-17,173.360001,175,173.050003,174.960007,25588900
24-11-17,175.100006,175.5,174.649994,174.970001,14026700
27-11-17,175.050003,175.080002,173.339996,174.089996,20716800
28-11-17,174.300003,174.869995,171.860001,173.070007,26428800
29-11-17,172.630005,172.919998,167.160004,169.479996,41666400
30-11-17,170.429993,172.139999,168.440002,171.850006,41527200
01-12-17,169.949997,171.669998,168.5,171.050003,39759300
04-12-17,172.479996,172.619995,169.630005,169.800003,32542400
05-12-17,169.059998,171.520004,168.399994,169.639999,27350200
06-12-17,167.5,170.199997,166.460007,169.009995,28560000
07-12-17,169.029999,170.440002,168.910004,169.320007,25673300
08-12-17,170.490005,171,168.820007,169.369995,23355200
11-12-17,169.199997,172.889999,168.789993,172.669998,35273800
12-12-17,172.149994,172.389999,171.460007,171.699997,19409200
13-12-17,172.5,173.539993,172,172.270004,23818400
14-12-17,172.399994,173.130005,171.649994,172.220001,20476500
15-12-17,173.630005,174.169998,172.460007,173.970001,40169300
18-12-17,174.880005,177.199997,174.860001,176.419998,29421100
19-12-17,175.029999,175.389999,174.089996,174.539993,27436400
20-12-17,174.869995,175.419998,173.25,174.350006,23475600
21-12-17,174.169998,176.020004,174.100006,175.009995,20949900
22-12-17,174.679993,175.419998,174.5,175.009995,16349400
26-12-17,170.800003,171.470001,169.679993,170.570007,33185500
27-12-17,170.100006,170.779999,169.710007,170.600006,21498200
28-12-17,171,171.850006,170.479996,171.080002,16480200
29-12-17,170.520004,170.589996,169.220001,169.229996,25999900
02-01-18,170.160004,172.300003,169.259995,172.259995,25555900
03-01-18,172.529999,174.550003,171.960007,172.229996,29517900
04-01-18,172.539993,173.470001,172.080002,173.029999,22434600
05-01-18,173.440002,175.369995,173.050003,175,23660000
08-01-18,174.350006,175.610001,173.929993,174.350006,20567800
09-01-18,174.550003,175.059998,173.410004,174.330002,21584000
10-01-18,173.160004,174.300003,173,174.289993,23959900
11-01-18,174.589996,175.490005,174.490005,175.279999,18667700
12-01-18,176.179993,177.360001,175.649994,177.089996,25418100
16-01-18,177.899994,179.389999,176.139999,176.190002,29565900
17-01-18,176.149994,179.25,175.070007,179.100006,34386800
18-01-18,179.369995,180.100006,178.25,179.259995,31193400
19-01-18,178.610001,179.580002,177.410004,178.460007,32425100
22-01-18,177.300003,177.779999,176.600006,177,27108600
23-01-18,177.300003,179.440002,176.820007,177.039993,32689100
24-01-18,177.25,177.300003,173.199997,174.220001,51105100
25-01-18,174.509995,174.949997,170.529999,171.110001,41529000
26-01-18,172,172,170.059998,171.509995,39143000
29-01-18,170.160004,170.160004,167.070007,167.960007,50640400
30-01-18,165.529999,167.369995,164.699997,166.970001,46048200
31-01-18,166.869995,168.440002,166.5,167.429993,32478900
01-02-18,167.169998,168.619995,166.759995,167.779999,47230800
02-02-18,166,166.800003,160.100006,160.5,86593800
05-02-18,159.100006,163.880005,156,156.490005,72738500
06-02-18,154.830002,163.720001,154,163.029999,68243800
07-02-18,163.089996,163.399994,159.070007,159.539993,51608600
08-02-18,160.289993,161,155.029999,155.149994,54390500
09-02-18,157.070007,157.889999,150.240005,156.410004,70672600
12-02-18,158.5,163.889999,157.509995,162.710007,60819500
13-02-18,161.949997,164.75,161.649994,164.339996,32549200
14-02-18,163.039993,167.539993,162.880005,167.369995,40644900
15-02-18,169.789993,173.089996,169,172.990005,51147200
16-02-18,172.360001,174.820007,171.770004,172.429993,40176100
20-02-18,172.050003,174.259995,171.419998,171.850006,33930500
21-02-18,172.830002,174.119995,171.009995,171.070007,37471600
22-02-18,171.800003,173.949997,171.710007,172.5,30991900
23-02-18,173.669998,175.649994,173.539993,175.5,33812400
26-02-18,176.350006,179.389999,176.210007,178.970001,38162200
27-02-18,179.100006,180.479996,178.160004,178.389999,38928100
28-02-18,179.259995,180.619995,178.050003,178.119995,37782100
01-03-18,178.539993,179.779999,172.660004,175,48802000
02-03-18,172.800003,176.300003,172.449997,176.210007,38454000
05-03-18,175.210007,177.740005,174.520004,176.820007,28401400
06-03-18,177.910004,178.25,176.130005,176.669998,23788500
07-03-18,174.940002,175.850006,174.270004,175.029999,31703500
08-03-18,175.479996,177.119995,175.070007,176.940002,23774100
09-03-18,177.960007,180,177.389999,179.979996,32185200
12-03-18,180.289993,182.389999,180.210007,181.720001,32207100
13-03-18,182.589996,183.5,179.240005,179.970001,31693500
14-03-18,180.320007,180.520004,177.809998,178.440002,29368400
15-03-18,178.5,180.240005,178.070007,178.649994,22743800
16-03-18,178.649994,179.119995,177.619995,178.020004,39404700
19-03-18,177.320007,177.470001,173.660004,175.300003,33446800
20-03-18,175.240005,176.800003,174.940002,175.240005,19649400
21-03-18,175.039993,175.089996,171.259995,171.270004,37054900
22-03-18,170,172.679993,168.600006,168.850006,41490800
23-03-18,168.389999,169.919998,164.940002,164.940002,41028800
26-03-18,168.070007,173.100006,166.440002,172.770004,37541200
27-03-18,173.679993,175.149994,166.919998,168.339996,40922600
28-03-18,167.25,170.020004,165.190002,166.479996,41668500
29-03-18,167.809998,171.75,166.899994,167.779999,38398500
02-04-18,166.639999,168.940002,164.470001,166.679993,37586800
03-04-18,167.639999,168.75,164.880005,168.389999,30278000
04-04-18,164.880005,172.009995,164.770004,171.610001,34605500
05-04-18,172.580002,174.229996,172.080002,172.800003,26933200
06-04-18,170.970001,172.479996,168.199997,168.380005,35005300
09-04-18,169.880005,173.089996,169.850006,170.050003,29017700
10-04-18,173,174,171.529999,173.25,28408600
11-04-18,172.229996,173.919998,171.699997,172.440002,22431600
12-04-18,173.410004,175,173.039993,174.139999,22889300
13-04-18,174.779999,175.839996,173.850006,174.729996,25124300
16-04-18,175.029999,176.190002,174.830002,175.820007,21578400
17-04-18,176.490005,178.940002,176.410004,178.240005,26605400
18-04-18,177.809998,178.820007,176.880005,177.839996,20754500
19-04-18,173.759995,175.389999,172.660004,172.800003,34808800
20-04-18,170.600006,171.220001,165.429993,165.720001,65491100
23-04-18,166.830002,166.919998,164.089996,165.240005,36515500
24-04-18,165.669998,166.330002,161.220001,162.940002,33692000
25-04-18,162.619995,165.419998,162.410004,163.649994,28382100
26-04-18,164.119995,165.729996,163.369995,164.220001,27963000
27-04-18,164,164.330002,160.630005,162.320007,35655800
30-04-18,162.130005,167.259995,161.839996,165.259995,42427400
01-05-18,166.410004,169.199997,165.270004,169.100006,53569400
02-05-18,175.229996,177.75,173.800003,176.570007,66539400
03-05-18,175.880005,177.5,174.440002,176.889999,34068200
04-05-18,178.25,184.25,178.169998,183.830002,56201300
07-05-18,185.179993,187.669998,184.75,185.160004,42451400
08-05-18,184.990005,186.220001,183.669998,186.050003,28402800
09-05-18,186.550003,187.399994,185.220001,187.360001,23211200
10-05-18,187.740005,190.369995,187.649994,190.039993,27989300
11-05-18,189.490005,190.059998,187.449997,188.589996,26212200
14-05-18,189.009995,189.529999,187.860001,188.149994,20778800
15-05-18,186.779999,187.070007,185.100006,186.440002,23695200
16-05-18,186.070007,188.460007,186,188.179993,19183100
17-05-18,188,188.910004,186.360001,186.990005,17294000
18-05-18,187.190002,187.809998,186.130005,186.309998,18297700
21-05-18,188,189.270004,186.910004,187.630005,18400800
22-05-18,188.380005,188.880005,186.779999,187.160004,15240700
23-05-18,186.350006,188.5,185.759995,188.360001,20058400
24-05-18,188.770004,188.839996,186.210007,188.149994,23234000
25-05-18,188.229996,189.649994,187.649994,188.580002,17461000
29-05-18,187.600006,188.75,186.869995,187.899994,22514100
30-05-18,187.720001,188,186.779999,187.5,18690500
31-05-18,187.220001,188.229996,186.139999,186.869995,27482800
01-06-18,187.990005,190.259995,187.75,190.240005,23442500
04-06-18,191.639999,193.419998,191.350006,191.830002,26266200
05-06-18,193.070007,193.940002,192.360001,193.309998,21566000
06-06-18,193.630005,194.080002,191.919998,193.979996,20933600
07-06-18,194.139999,194.199997,192.339996,193.460007,21347200
08-06-18,191.169998,192,189.770004,191.699997,26656800
11-06-18,191.350006,191.970001,190.210007,191.229996,18308500
12-06-18,191.389999,192.610001,191.149994,192.279999,16911100
13-06-18,192.419998,192.880005,190.440002,190.699997,21638400
14-06-18,191.550003,191.570007,190.220001,190.800003,21610100
15-06-18,190.029999,190.160004,188.259995,188.839996,61719200
18-06-18,187.880005,189.220001,187.199997,188.740005,18484900
19-06-18,185.139999,186.330002,183.449997,185.690002,33578500
20-06-18,186.350006,187.199997,185.729996,186.5,20628700
21-06-18,187.25,188.350006,184.940002,185.460007,25711900
22-06-18,186.119995,186.149994,184.699997,184.919998,27200400
25-06-18,183.399994,184.919998,180.729996,182.169998,31663100
26-06-18,182.990005,186.529999,182.539993,184.429993,24569200
27-06-18,185.229996,187.279999,184.029999,184.160004,25285300
28-06-18,184.100006,186.210007,183.800003,185.5,17365200
29-06-18,186.289993,187.190002,182.910004,185.110001,22737700
02-07-18,183.820007,187.300003,183.419998,187.179993,17731300
03-07-18,187.789993,187.949997,183.539993,183.919998,13954800
05-07-18,185.259995,186.410004,184.279999,185.399994,16604200
06-07-18,185.419998,188.429993,185.199997,187.970001,17485200
09-07-18,189.5,190.679993,189.300003,190.580002,19756600
10-07-18,190.710007,191.279999,190.179993,190.350006,15939100
11-07-18,188.5,189.779999,187.610001,187.880005,18831500
12-07-18,189.529999,191.410004,189.309998,191.029999,18041100
13-07-18,191.080002,191.839996,190.899994,191.330002,12513900
16-07-18,191.520004,192.649994,190.419998,190.910004,15043100
17-07-18,189.75,191.869995,189.199997,191.449997,15534500
18-07-18,191.779999,191.800003,189.929993,190.399994,16393400
19-07-18,189.690002,192.550003,189.690002,191.880005,20286800
20-07-18,191.779999,192.429993,190.169998,191.440002,20676200
23-07-18,190.679993,191.960007,189.559998,191.610001,15989400
24-07-18,192.449997,193.660004,192.050003,193,18697900
25-07-18,193.059998,194.850006,192.429993,194.820007,16709900
26-07-18,194.610001,195.960007,193.610001,194.210007,19076000
27-07-18,194.990005,195.190002,190.100006,190.979996,24024000
30-07-18,191.899994,192.199997,189.070007,189.910004,21029500
31-07-18,190.300003,192.139999,189.339996,190.289993,39373000
01-08-18,199.130005,201.759995,197.309998,201.5,67935700
02-08-18,200.580002,208.380005,200.350006,207.389999,62404000
03-08-18,207.029999,208.740005,205.479996,207.990005,33447400
06-08-18,208,209.25,207.070007,209.070007,25425400
07-08-18,209.320007,209.5,206.759995,207.110001,25587400
08-08-18,206.050003,207.809998,204.520004,207.25,22525500
09-08-18,209.529999,209.779999,207.199997,208.880005,23492600
10-08-18,207.360001,209.100006,206.669998,207.529999,24611200
13-08-18,209.309998,210.949997,207.699997,208.869995,25890900
14-08-18,210.160004,210.559998,208.259995,209.75,20748000
15-08-18,209.220001,210.740005,208.330002,210.240005,28807600
16-08-18,211.75,213.809998,211.470001,213.320007,28500400
17-08-18,213.440002,217.949997,213.160004,217.580002,35427000
20-08-18,218.100006,219.179993,215.110001,215.460007,30287700
21-08-18,216.800003,217.190002,214.029999,215.039993,26159800
22-08-18,214.100006,216.360001,213.839996,215.050003,19018100
23-08-18,214.649994,217.050003,214.600006,215.490005,18883200
24-08-18,216.600006,216.899994,215.110001,216.160004,18476400
27-08-18,217.149994,218.740005,216.330002,217.940002,20525100
28-08-18,219.009995,220.539993,218.919998,219.699997,22776800
29-08-18,220.149994,223.490005,219.410004,222.979996,27254800
30-08-18,223.25,228.259995,222.399994,225.029999,48793800
31-08-18,226.509995,228.869995,226,227.630005,43340100
04-09-18,228.410004,229.179993,226.630005,228.360001,27390100
05-09-18,228.990005,229.669998,225.100006,226.869995,33333000
06-09-18,226.229996,227.350006,221.300003,223.100006,34290000
07-09-18,221.850006,225.369995,220.710007,221.300003,37619800
10-09-18,220.949997,221.850006,216.470001,218.330002,39516500
11-09-18,218.009995,224.300003,216.559998,223.850006,35749000
12-09-18,224.940002,225,219.839996,221.070007,49278700
13-09-18,223.520004,228.350006,222.570007,226.410004,41706400
14-09-18,225.75,226.839996,222.520004,223.839996,31999300
17-09-18,222.149994,222.949997,217.270004,217.880005,37195100
18-09-18,217.789993,221.850006,217.119995,218.240005,31571700
19-09-18,218.5,219.619995,215.300003,218.369995,27123800
20-09-18,220.240005,222.279999,219.149994,220.029999,26608800
21-09-18,220.779999,221.360001,217.289993,217.660004,96246700
24-09-18,216.820007,221.259995,216.630005,220.789993,27693400
25-09-18,219.75,222.820007,219.699997,222.190002,24554400
26-09-18,221,223.75,219.759995,220.419998,23984700
27-09-18,223.820007,226.440002,223.539993,224.949997,30181200
28-09-18,224.789993,225.839996,224.020004,225.740005,22929400
01-10-18,227.949997,229.419998,226.350006,227.259995,23600800
02-10-18,227.25,230,226.630005,229.279999,24788200
03-10-18,230.050003,233.470001,229.779999,232.070007,28654800
04-10-18,230.779999,232.350006,226.729996,227.990005,32042000
05-10-18,227.960007,228.410004,220.580002,224.289993,33580500
08-10-18,222.210007,224.800003,220.199997,223.770004,29663900
09-10-18,223.639999,227.270004,222.25,226.869995,26891000
10-10-18,225.460007,226.350006,216.050003,216.360001,41990600
11-10-18,214.520004,219.5,212.320007,214.449997,53124400
12-10-18,220.419998,222.880005,216.839996,222.110001,40337900
15-10-18,221.160004,221.830002,217.270004,217.360001,30791000
16-10-18,218.929993,222.990005,216.759995,222.149994,29184000
17-10-18,222.300003,222.639999,219.339996,221.190002,22885400
18-10-18,217.860001,219.740005,213,216.020004,32581300
19-10-18,218.059998,221.259995,217.429993,219.309998,33078700
22-10-18,219.789993,223.360001,218.940002,220.649994,28792100
23-10-18,215.830002,223.25,214.699997,222.729996,38767800
24-10-18,222.600006,224.229996,214.539993,215.089996,40925500
25-10-18,217.710007,221.380005,216.75,219.800003,29855800
26-10-18,215.899994,220.190002,212.669998,216.300003,47258400
29-10-18,219.190002,219.690002,206.089996,212.240005,45935500
30-10-18,211.149994,215.179993,209.270004,213.300003,36660000
31-10-18,216.880005,220.449997,216.619995,218.860001,38358900
01-11-18,219.050003,222.360001,216.809998,222.220001,58323200
02-11-18,209.550003,213.649994,205.429993,207.479996,91328700
05-11-18,204.300003,204.389999,198.169998,201.589996,66163700
06-11-18,201.919998,204.720001,201.690002,203.770004,31882900
07-11-18,205.970001,210.059998,204.130005,209.949997,33424400
08-11-18,209.979996,210.119995,206.75,208.490005,25362600
09-11-18,205.550003,206.009995,202.25,204.470001,34365800
12-11-18,199,199.850006,193.789993,194.169998,51135500
13-11-18,191.630005,197.179993,191.449997,192.229996,46882900
14-11-18,193.899994,194.479996,185.929993,186.800003,60801000
15-11-18,188.389999,191.970001,186.899994,191.410004,46478800
16-11-18,190.5,194.970001,189.460007,193.529999,36928300
19-11-18,190,190.699997,184.990005,185.860001,41925300
20-11-18,178.369995,181.470001,175.509995,176.979996,67825200
21-11-18,179.729996,180.270004,176.550003,176.779999,31124200
23-11-18,174.940002,176.600006,172.100006,172.289993,23624000
26-11-18,174.240005,174.949997,170.259995,174.619995,44998500
27-11-18,171.509995,174.770004,170.880005,174.240005,41387400
28-11-18,176.729996,181.289993,174.929993,180.940002,46062500
29-11-18,182.660004,182.800003,177.699997,179.550003,41770000
30-11-18,180.289993,180.330002,177.029999,178.580002,39531500
03-12-18,184.460007,184.940002,181.210007,184.820007,40802500
04-12-18,180.949997,182.389999,176.270004,176.690002,41344300
06-12-18,171.759995,174.779999,170.419998,174.720001,43098400
07-12-18,173.490005,174.490005,168.300003,168.490005,42281600
10-12-18,165,170.089996,163.330002,169.600006,62026000
11-12-18,171.660004,171.789993,167,168.630005,47281700
12-12-18,170.399994,171.919998,169.020004,169.100006,35627700
13-12-18,170.490005,172.570007,169.550003,170.949997,31898600
14-12-18,169,169.080002,165.279999,165.479996,40703700
17-12-18,165.449997,168.350006,162.729996,163.940002,44287900
18-12-18,165.380005,167.529999,164.389999,166.070007,33841500
19-12-18,166,167.449997,159.089996,160.889999,49047300
20-12-18,160.399994,162.110001,155.300003,156.830002,64773000
21-12-18,156.860001,158.160004,149.630005,150.729996,95744600
24-12-18,148.149994,151.550003,146.589996,146.830002,37169200
26-12-18,148.300003,157.229996,146.720001,157.169998,58582500
27-12-18,155.839996,156.770004,150.070007,156.149994,53117100
28-12-18,157.5,158.520004,154.550003,156.229996,42291400
31-12-18,158.529999,159.360001,156.479996,157.740005,35003500
02-01-19,154.889999,158.850006,154.229996,157.919998,37039700
03-01-19,143.979996,145.720001,142,142.190002,91312200
04-01-19,144.529999,148.550003,143.800003,148.259995,58607100
07-01-19,148.699997,148.830002,145.899994,147.929993,54777800
08-01-19,149.559998,151.820007,148.520004,150.75,41025300
09-01-19,151.289993,154.529999,149.630005,153.309998,45099100
10-01-19,152.5,153.970001,150.860001,153.800003,35780700
11-01-19,152.880005,153.699997,151.509995,152.289993,27023200
14-01-19,150.850006,151.270004,149.220001,150,32439200
15-01-19,150.270004,153.389999,150.050003,153.070007,28710900
16-01-19,153.080002,155.880005,153,154.940002,30569700
17-01-19,154.199997,157.660004,153.259995,155.860001,29821200
18-01-19,157.5,157.880005,155.979996,156.820007,33751000
22-01-19,156.410004,156.729996,152.619995,153.300003,30394000
23-01-19,154.149994,155.139999,151.699997,153.919998,23130600
24-01-19,154.110001,154.479996,151.740005,152.699997,25441500
25-01-19,155.479996,158.130005,154.320007,157.759995,33535500
28-01-19,155.789993,156.330002,153.660004,156.300003,26192100
29-01-19,156.25,158.130005,154.110001,154.679993,41587200
30-01-19,163.25,166.149994,160.229996,165.25,61109800
31-01-19,166.110001,169,164.559998,166.440002,40739600
01-02-19,166.960007,168.979996,165.929993,166.520004,32668100
04-02-19,167.410004,171.660004,167.279999,171.25,31495500
05-02-19,172.860001,175.080002,172.350006,174.179993,36101600
06-02-19,174.649994,175.570007,172.850006,174.240005,28239600
07-02-19,172.399994,173.940002,170.339996,170.940002,31741700
08-02-19,168.990005,170.660004,168.419998,170.410004,23820000
11-02-19,171.050003,171.210007,169.25,169.429993,20993400
12-02-19,170.100006,171,169.699997,170.889999,22283500
13-02-19,171.389999,172.479996,169.919998,170.179993,22490200
14-02-19,169.710007,171.259995,169.380005,170.800003,21835700
15-02-19,171.25,171.699997,169.75,170.419998,24626800
19-02-19,169.710007,171.440002,169.490005,170.929993,18972800
20-02-19,171.190002,173.320007,170.990005,172.029999,26114400
21-02-19,171.800003,172.369995,170.300003,171.059998,17249700
22-02-19,171.580002,173,171.380005,172.970001,18913200
25-02-19,174.160004,175.869995,173.949997,174.229996,21873400
26-02-19,173.710007,175.300003,173.169998,174.330002,17070200
27-02-19,173.210007,175,172.729996,174.869995,27835400
28-02-19,174.320007,174.910004,172.919998,173.149994,28215400
01-03-19,174.279999,175.149994,172.889999,174.970001,25886200
04-03-19,175.690002,177.75,173.970001,175.850006,27436200
05-03-19,175.940002,176,174.539993,175.529999,19737400
06-03-19,174.669998,175.490005,173.940002,174.520004,20810400
07-03-19,173.869995,174.440002,172.020004,172.5,24796400
08-03-19,170.320007,173.070007,169.5,172.910004,23999400
11-03-19,175.490005,179.119995,175.350006,178.899994,32011000
12-03-19,180,182.669998,179.369995,180.910004,32467600
13-03-19,182.25,183.300003,180.919998,181.710007,31032500
14-03-19,183.899994,184.100006,182.559998,183.729996,23579500
15-03-19,184.850006,187.330002,183.740005,186.119995,39042900
18-03-19,185.800003,188.389999,185.789993,188.020004,26219800
19-03-19,188.350006,188.990005,185.919998,186.529999,31646400
20-03-19,186.229996,189.490005,184.729996,188.160004,31035200
21-03-19,190.020004,196.330002,189.809998,195.089996,51034200
22-03-19,195.339996,197.690002,190.779999,191.050003,42407700
25-03-19,191.509995,191.979996,186.600006,188.740005,43845300
26-03-19,191.660004,192.880005,184.580002,186.789993,49800500
27-03-19,188.75,189.759995,186.550003,188.470001,29848400
28-03-19,188.949997,189.559998,187.529999,188.720001,20780400
29-03-19,189.830002,190.080002,188.539993,189.949997,23564000
01-04-19,191.639999,191.679993,188.380005,191.240005,27862000
02-04-19,191.089996,194.460007,191.050003,194.020004,22765700
03-04-19,193.25,196.5,193.149994,195.350006,23271800
04-04-19,194.789993,196.369995,193.139999,195.690002,19114300
05-04-19,196.449997,197.100006,195.929993,197,18526600
08-04-19,196.419998,200.229996,196.339996,200.100006,25881700
